timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-04-07T16:52:50,codecarbon,183913a1-c9f7-4c29-a145-a93f6d27aafb,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,87.75425395788625,8.332582710886177e-05,9.495360435614928e-07,9.218766666666667,0.0061666666666666,3.0,0.0001935852155572,1.392541172901272e-07,5.822984520656367e-05,0.0002519543148811,0.0,Italy,ITA,lombardy,,,macOS-15.1-arm64-arm-64bit-Mach-O,3.13.3,3.2.6,8,Apple M3,1,Apple M3,9.1922,45.4722,16.0,machine,30.073809523809523,0,77.45714285714286,6.002099355061849,N,1.0,0.0
2026-04-07T16:55:40,codecarbon,a379a483-db4f-48c4-8c1c-665e7439de32,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,155.76604491705075,0.0001587910725612,1.0194203277475835e-06,9.732302479338845,0.0017,3.0,0.0003655600793716,7.004408366031324e-08,0.0001145102758011,0.0004801403992564,0.0,Italy,ITA,lombardy,,,macOS-15.1-arm64-arm-64bit-Mach-O,3.13.3,3.2.6,8,Apple M3,1,Apple M3,9.1922,45.4722,16.0,machine,29.98157894736842,0,77.1888157894737,6.046087967722039,N,1.0,0.0
2026-04-07T16:59:28,codecarbon,321fdee6-64b1-419b-a58e-876a13492d54,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.838146917056292,5.452917305833724e-07,1.1270673254278689e-07,0.0603,0.0668,3.0,3.126516335981432e-08,6.22120221385008e-08,1.555334583390504e-06,1.648811768888819e-06,0.0,Italy,ITA,lombardy,,,macOS-15.1-arm64-arm-64bit-Mach-O,3.13.3,3.2.6,8,Apple M3,1,Apple M3,9.1922,45.4722,16.0,machine,0.0,0,76.4,6.3365478515625,N,1.0,0.0
2026-04-07T16:59:51,codecarbon,769b3ba4-f532-4b84-b189-25cd11c1ce7b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,8.300867292098701,1.547839170667107e-06,1.8646716255064577e-07,0.1672999999999999,0.0,3.0,2.472217194987978e-07,0.0,4.433016945064688e-06,4.680238664563486e-06,0.0,Italy,ITA,lombardy,,,macOS-15.1-arm64-arm-64bit-Mach-O,3.13.3,3.2.6,8,Apple M3,1,Apple M3,9.1922,45.4722,16.0,machine,13.76,0,77.42,6.2353759765625,N,1.0,0.0
2026-04-07T17:00:04,codecarbon,f6eaf67d-d5f7-42d2-b09a-66209e4caedf,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.398248000070453,4.600232974350283e-07,1.045923962058664e-07,0.4761,0.0204999999999999,3.0,1.882514828005806e-07,1.6655330819776286e-08,1.186076735612005e-06,1.3909835492323615e-06,0.0,Italy,ITA,lombardy,,,macOS-15.1-arm64-arm-64bit-Mach-O,3.13.3,3.2.6,8,Apple M3,1,Apple M3,9.1922,45.4722,16.0,machine,0.0,0,77.8,6.2845916748046875,N,1.0,0.0
2026-04-07T17:00:17,codecarbon,ed696bb8-d8ec-4890-b4b2-7a47b563a3c2,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,6.734161625150591,1.0554030032066007e-06,1.5672374112092976e-07,0.0585,0.0,3.0,6.10414620715892e-08,0.0,3.1302060757298026e-06,3.191247537801392e-06,0.0,Italy,ITA,lombardy,,,macOS-15.1-arm64-arm-64bit-Mach-O,3.13.3,3.2.6,8,Apple M3,1,Apple M3,9.1922,45.4722,16.0,machine,5.3999999999999995,0,76.96666666666667,6.173502604166667,N,1.0,0.0
2026-05-07T17:08:21,mnist_optuna,8e0efc3e-a8f8-4f66-b9c4-c043f032831f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,9.819873499684036,1.9934352368489237e-06,2.0300009332228817e-07,0.1616,0.0,3.0,3.0809873249299e-07,0.0,5.7194995138949406e-06,6.02759824638793e-06,0.0,Italy,ITA,lombardy,,,macOS-15.1-arm64-arm-64bit-Mach-O,3.13.3,3.2.6,8,Apple M3,1,Apple M3,9.1922,45.4722,16.0,machine,10.433333333333334,0,76.35,6.3361968994140625,N,1.0,0.0
2026-05-07T17:08:35,mnist_optuna,0c227e76-4486-4750-b0ab-acbc2d988ca4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,12.800547583028674,3.2088094304181935e-06,2.50677512786447e-07,0.2998999999999999,0.2147,3.0,8.204469369373983e-07,6.750649235892602e-07,8.207042673602702e-06,9.70255453412936e-06,0.0,Italy,ITA,lombardy,,,macOS-15.1-arm64-arm-64bit-Mach-O,3.13.3,3.2.6,8,Apple M3,1,Apple M3,9.1922,45.4722,16.0,machine,10.31111111111111,0,76.61111111111111,6.321514553493923,N,1.0,0.0
2026-05-07T17:08:42,mnist_optuna,75db71e7-f815-4685-b382-db1eebcbb72a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,6.312892708927393,9.968081097524825e-07,1.5790037241451032e-07,0.1989999999999999,0.0199,3.0,1.858449760334204e-07,2.6680024438214284e-08,2.8015477435352904e-06,3.014072744006925e-06,0.0,Italy,ITA,lombardy,,,macOS-15.1-arm64-arm-64bit-Mach-O,3.13.3,3.2.6,8,Apple M3,1,Apple M3,9.1922,45.4722,16.0,machine,8.666666666666666,0,77.33333333333333,6.3778432210286455,N,1.0,0.0
2026-05-07T17:08:53,mnist_optuna,e3ea770c-f88e-4f98-9a4e-b6405cac9c1c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,7.400171541143209,1.2475054172020148e-06,1.685779052912732e-07,0.0453999999999999,0.0028,3.0,5.6166868000084326e-08,4.609681934790892e-09,3.711335694339747e-06,3.7721122442746223e-06,0.0,Italy,ITA,lombardy,,,macOS-15.1-arm64-arm-64bit-Mach-O,3.13.3,3.2.6,8,Apple M3,1,Apple M3,9.1922,45.4722,16.0,machine,9.375,0,76.825,6.275821685791016,N,1.0,0.0
2026-05-07T17:09:05,mnist_optuna,1af8bda1-f51d-42e9-8b3c-e141b03210a5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,9.929474375210702,2.015480985664348e-06,2.029796250540784e-07,0.1176999999999999,0.0142999999999999,3.0,2.288083981610835e-07,3.359684685131327e-08,5.831853264244274e-06,6.094258509256671e-06,0.0,Italy,ITA,lombardy,,,macOS-15.1-arm64-arm-64bit-Mach-O,3.13.3,3.2.6,8,Apple M3,1,Apple M3,9.1922,45.4722,16.0,machine,15.716666666666669,0,76.7,6.262346903483073,N,1.0,0.0
2026-05-07T17:09:12,mnist_optuna,fec6a374-2dcb-449a-91e9-4532ee7c60fb,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,6.384085832629353,1.0351101768370806e-06,1.6213913847251012e-07,0.2961999999999999,0.0009,3.0,2.811585354597256e-07,1.22197506239172e-09,2.8475071183250595e-06,3.129887628847177e-06,0.0,Italy,ITA,lombardy,,,macOS-15.1-arm64-arm-64bit-Mach-O,3.13.3,3.2.6,8,Apple M3,1,Apple M3,9.1922,45.4722,16.0,machine,6.666666666666667,0,77.06666666666666,6.3221435546875,N,1.0,0.0
2026-05-07T17:09:18,mnist_optuna,735912fb-9818-441e-b55e-6426b9508a55,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.274153999984264,6.815197766458992e-07,1.292187859224309e-07,0.1541999999999999,0.0142999999999999,3.0,1.0001201937083773e-07,1.5084080086956317e-08,1.945631700800732e-06,2.060727800258526e-06,0.0,Italy,ITA,lombardy,,,macOS-15.1-arm64-arm-64bit-Mach-O,3.13.3,3.2.6,8,Apple M3,1,Apple M3,9.1922,45.4722,16.0,machine,0.0,0,76.9,6.3046112060546875,N,1.0,0.0
2026-05-07T17:09:30,mnist_optuna,49215931-14a7-41ed-87e0-19adb31ec289,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,8.079461333807558,1.695467550280682e-06,2.09849082783056e-07,0.5625000000000002,0.0145,3.0,8.052882292395227e-07,2.6589318780849386e-08,4.294748611670609e-06,5.1266261596909806e-06,0.0,Italy,ITA,lombardy,,,macOS-15.1-arm64-arm-64bit-Mach-O,3.13.3,3.2.6,8,Apple M3,1,Apple M3,9.1922,45.4722,16.0,machine,12.6,0,76.88,6.298858642578125,N,1.0,0.0
2026-05-07T17:09:40,mnist_optuna,81894283-42cb-49a5-ab2a-704b50b0720f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,8.297349207568914,1.5379032813733597e-06,1.853487472806943e-07,0.1183,0.0,3.0,1.7642114463729217e-07,0.0,4.473774131620303e-06,4.650195276257596e-06,0.0,Italy,ITA,lombardy,,,macOS-15.1-arm64-arm-64bit-Mach-O,3.13.3,3.2.6,8,Apple M3,1,Apple M3,9.1922,45.4722,16.0,machine,14.06,0,76.62,6.2633209228515625,N,1.0,0.0
2026-05-07T17:09:46,mnist_optuna,87a94459-eed2-469f-a5c3-53090c5a4513,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.427287042140961,8.270258656859876e-07,1.5238292341356278e-07,0.6384,0.0,3.0,4.38799289358159e-07,0.0,2.061898784789567e-06,2.500698074147726e-06,0.0,Italy,ITA,lombardy,,,macOS-15.1-arm64-arm-64bit-Mach-O,3.13.3,3.2.6,8,Apple M3,1,Apple M3,9.1922,45.4722,16.0,machine,7.75,0,76.9,6.3236083984375,N,1.0,0.0
2026-05-07T17:09:54,mnist_optuna,9deab599-741e-479a-983c-c0d2bf4272b2,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,7.425929750315845,1.2560187613312709e-06,1.691395964630354e-07,0.0567,0.0,3.0,7.04502900989028e-08,0.0,3.727403958328068e-06,3.797854248426971e-06,0.0,Italy,ITA,lombardy,,,macOS-15.1-arm64-arm-64bit-Mach-O,3.13.3,3.2.6,8,Apple M3,1,Apple M3,9.1922,45.4722,16.0,machine,19.425,0,76.475,6.310398101806641,N,1.0,0.0
2026-05-07T17:10:07,mnist_optuna,3c5e106c-4c93-45b4-aa4c-ea4d65d14de5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,8.98832912510261,1.9656895380909693e-06,2.1869354256300993e-07,0.5474000000000001,0.0018,3.0,9.16618024576352e-07,3.748007687507197e-09,5.023336875019595e-06,5.943702907283454e-06,0.0,Italy,ITA,lombardy,,,macOS-15.1-arm64-arm-64bit-Mach-O,3.13.3,3.2.6,8,Apple M3,1,Apple M3,9.1922,45.4722,16.0,machine,22.119999999999997,0,77.26,6.423947143554687,N,1.0,0.0
2026-05-07T17:10:14,mnist_optuna,f354a1ee-8725-4133-83fb-fd5effb905e1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.714542333036661,9.285230246816724e-07,1.6248423243165702e-07,0.6244999999999999,0.0076,3.0,4.822267569531039e-07,8.960935518921663e-09,2.3164097914317e-06,2.8075974839037256e-06,0.0,Italy,ITA,lombardy,,,macOS-15.1-arm64-arm-64bit-Mach-O,3.13.3,3.2.6,8,Apple M3,1,Apple M3,9.1922,45.4722,16.0,machine,16.7,0,76.55,6.2957000732421875,N,1.0,0.0
2026-05-07T17:10:24,mnist_optuna,0276886f-cb59-4d28-9d7b-4a15b254782e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,8.901963457930833,1.6801668991582257e-06,1.8874115885763957e-07,0.0721,0.001,3.0,1.1918736090851277e-07,2.0610731020052396e-09,4.959112777529905e-06,5.080361211540423e-06,0.0,Italy,ITA,lombardy,,,macOS-15.1-arm64-arm-64bit-Mach-O,3.13.3,3.2.6,8,Apple M3,1,Apple M3,9.1922,45.4722,16.0,machine,17.16,0,76.36,6.270166015625,N,1.0,0.0
2026-05-07T17:10:35,mnist_optuna,189e330d-cfe0-4e04-a5cf-1c7b433a3ec1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,9.881751459091902,2.150692381903341e-06,2.1764283293368546e-07,0.3663,0.0125,3.0,7.044676428075181e-07,2.9175016784898213e-08,5.769457812421024e-06,6.50310047201344e-06,0.0,Italy,ITA,lombardy,,,macOS-15.1-arm64-arm-64bit-Mach-O,3.13.3,3.2.6,8,Apple M3,1,Apple M3,9.1922,45.4722,16.0,machine,18.583333333333332,0,77.13333333333334,6.3893280029296875,N,1.0,0.0
2026-05-07T17:10:47,mnist_optuna,ffaad7e2-c69c-4461-ae18-5ef399376b70,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,8.353024249896407,1.5347156682403534e-06,1.837317386286035e-07,0.1021,0.0009,3.0,1.5268368896111174e-07,1.716215645661577e-09,4.486156908872848e-06,4.640556813479621e-06,0.0,Italy,ITA,lombardy,,,macOS-15.1-arm64-arm-64bit-Mach-O,3.13.3,3.2.6,8,Apple M3,1,Apple M3,9.1922,45.4722,16.0,machine,10.44,0,76.66,6.32542724609375,N,1.0,0.0
2026-05-07T17:11:00,mnist_optuna,4a1d636c-2287-44d7-b3a6-50266b829319,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,11.239822749979794,2.3257377393100655e-06,2.0691943200921445e-07,0.0613,0.0009,3.0,1.4077160526521044e-07,2.4363854582188652e-09,6.889181354005511e-06,7.03238934472894e-06,0.0,Italy,ITA,lombardy,,,macOS-15.1-arm64-arm-64bit-Mach-O,3.13.3,3.2.6,8,Apple M3,1,Apple M3,9.1922,45.4722,16.0,machine,12.9625,0,76.5,6.315437316894531,N,1.0,0.0
2026-05-07T17:11:09,mnist_optuna,66e0a3cf-9b1c-4780-a7b7-097979b9df50,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,8.45252608275041,1.5495787199834416e-06,1.83327292316289e-07,0.0622,0.0036999999999999,3.0,9.502983814935821e-08,7.174508038403776e-09,4.5832942356355485e-06,4.68549858182331e-06,0.0,Italy,ITA,lombardy,,,macOS-15.1-arm64-arm-64bit-Mach-O,3.13.3,3.2.6,8,Apple M3,1,Apple M3,9.1922,45.4722,16.0,machine,16.4,0,76.7,6.336444091796875,N,1.0,0.0
2026-05-07T17:11:25,mnist_optuna,697ce7c2-8024-4c02-a9d7-4eeb97281a2f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,13.030612832866607,3.1703404747484e-06,2.432994146485554e-07,0.4270000000000001,0.0,3.0,1.1944490867287909e-06,0.0,8.39178593751664e-06,9.58623502424543e-06,0.0,Italy,ITA,lombardy,,,macOS-15.1-arm64-arm-64bit-Mach-O,3.13.3,3.2.6,8,Apple M3,1,Apple M3,9.1922,45.4722,16.0,machine,15.26,0,76.72,6.343478393554688,N,1.0,0.0
2026-05-07T17:11:38,mnist_optuna,ac02a557-6591-4555-a9a5-bb6b8e463d33,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,9.99291762476787,1.981616101173925e-06,1.98302055073726e-07,0.0624,0.0073999999999999,3.0,1.217381056665133e-07,1.7467091898407993e-08,5.852655242973318e-06,5.9918604405382384e-06,0.0,Italy,ITA,lombardy,,,macOS-15.1-arm64-arm-64bit-Mach-O,3.13.3,3.2.6,8,Apple M3,1,Apple M3,9.1922,45.4722,16.0,machine,10.216666666666669,0,76.06666666666666,6.238243103027344,N,1.0,0.0
2026-05-07T17:59:30,mnist_optuna,8fe049eb-c743-4497-a415-4fbafaa0f383,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,12.6023004995659,2.842752388305848e-06,2.2557408374794506e-07,0.1844,0.0104,3.0,4.958994393891449e-07,3.2166976110078395e-08,8.067632603924721e-06,8.595699019423945e-06,0.0,Italy,ITA,lombardy,,,macOS-15.1-arm64-arm-64bit-Mach-O,3.13.3,3.2.6,8,Apple M3,1,Apple M3,9.1922,45.4722,16.0,machine,13.955555555555556,0,76.08888888888889,6.307737562391493,N,1.0,0.0
2026-05-07T17:59:39,mnist_optuna,e47da304-8888-44ce-86e2-3bac033aef15,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,7.087749000173062,1.2164245167795866e-06,1.716235319210493e-07,0.1827,0.0048,3.0,2.1071790775621778e-07,7.482323444137971e-09,3.459931944186489e-06,3.678132175386845e-06,0.0,Italy,ITA,lombardy,,,macOS-15.1-arm64-arm-64bit-Mach-O,3.13.3,3.2.6,8,Apple M3,1,Apple M3,9.1922,45.4722,16.0,machine,10.325,0,76.7,6.369617462158203,N,1.0,0.0
2026-05-07T17:59:51,mnist_optuna,856b64c4-f198-4e50-b5d2-a3a6577e0424,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,10.939603250008076,2.361790225783086e-06,2.158935906365108e-07,0.2004999999999999,0.0173,3.0,4.4454943308516196e-07,4.53894910002386e-08,6.6514631942845885e-06,7.141402118369989e-06,0.0,Italy,ITA,lombardy,,,macOS-15.1-arm64-arm-64bit-Mach-O,3.13.3,3.2.6,8,Apple M3,1,Apple M3,9.1922,45.4722,16.0,machine,19.157142857142855,0,76.38571428571429,6.339514596121652,N,1.0,0.0
2026-05-07T18:00:01,mnist_optuna,e58a04e7-b491-4e79-8c8c-7474f796ce68,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,9.675931999925524,1.9403990494334275e-06,2.0053872324116817e-07,0.1237,0.0131,3.0,2.311691998820365e-07,2.9836100589846165e-08,5.6062261457555e-06,5.867231446227383e-06,0.0,Italy,ITA,lombardy,,,macOS-15.1-arm64-arm-64bit-Mach-O,3.13.3,3.2.6,8,Apple M3,1,Apple M3,9.1922,45.4722,16.0,machine,16.599999999999998,0,77.3,6.440671284993489,N,1.0,0.0
2026-05-07T18:00:16,mnist_optuna,43683c3e-c4a0-41a6-b7b2-8f2ab08f82b4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,11.15703058289364,2.435983628590641e-06,2.183361971173207e-07,0.1758,0.0418,3.0,4.015210469914601e-07,1.1246336444366413e-07,6.851758090003083e-06,7.365742501438207e-06,0.0,Italy,ITA,lombardy,,,macOS-15.1-arm64-arm-64bit-Mach-O,3.13.3,3.2.6,8,Apple M3,1,Apple M3,9.1922,45.4722,16.0,machine,19.5,0,77.1,6.325750350952148,N,1.0,0.0
2026-05-07T18:00:26,mnist_optuna,c8df86c3-73d8-47bf-a72c-5c37f88de99b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,8.603767500258982,1.904416081194757e-06,2.2134676246626058e-07,0.6982,0.0168,3.0,1.0809673576554182e-06,3.2941831031193345e-08,4.644519687863067e-06,5.758428876549679e-06,0.0,Italy,ITA,lombardy,,,macOS-15.1-arm64-arm-64bit-Mach-O,3.13.3,3.2.6,8,Apple M3,1,Apple M3,9.1922,45.4722,16.0,machine,13.54,0,77.28,6.370989990234375,N,1.0,0.0
2026-05-07T18:00:34,mnist_optuna,f1bbd4f5-594d-4a8f-ae78-63e809dca42c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,7.160940166097134,1.1738770641657943e-06,1.6392778558930237e-07,0.0445,0.0125,3.0,5.15962543057847e-08,1.9613640767703253e-08,3.4782705207665763e-06,3.5494804158400643e-06,0.0,Italy,ITA,lombardy,,,macOS-15.1-arm64-arm-64bit-Mach-O,3.13.3,3.2.6,8,Apple M3,1,Apple M3,9.1922,45.4722,16.0,machine,9.225,0,77.0,6.2911529541015625,N,1.0,0.0
2026-05-07T18:02:28,mnist_optuna,86c7f4a6-25b4-4067-9549-3480241cb29e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.962837125174701,1.0307095400745624e-06,1.728555582581613e-07,0.7581000000000001,0.0,3.0,6.287177755803958e-07,0.0,2.4878635416583467e-06,3.1165813172387424e-06,0.0,Italy,ITA,lombardy,,,macOS-15.1-arm64-arm-64bit-Mach-O,3.13.3,3.2.6,8,Apple M3,1,Apple M3,9.1922,45.4722,16.0,machine,0.0,0,79.6,5.837310791015625,N,1.0,0.0
2026-05-07T18:02:36,mnist_optuna,105cc14c-82b0-4b2f-96a9-9977054b1a92,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,6.702335000038147,1.15712341833373e-06,1.726448198019264e-07,0.3513,0.0,3.0,3.6677805433542625e-07,0.0,3.1320439581759273e-06,3.4988220125113535e-06,0.0,Italy,ITA,lombardy,,,macOS-15.1-arm64-arm-64bit-Mach-O,3.13.3,3.2.6,8,Apple M3,1,Apple M3,9.1922,45.4722,16.0,machine,6.733333333333333,0,79.76666666666667,5.991180419921875,N,1.0,0.0
2026-05-07T18:02:45,mnist_optuna,8931b438-385f-4cd5-abd2-5c92d8fed0c3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,8.578293125145137,1.9853681837556707e-06,2.314409352527319e-07,0.561,0.2279,3.0,8.749787658561643e-07,4.493282915605232e-07,4.678898645797744e-06,6.003205703214432e-06,0.0,Italy,ITA,lombardy,,,macOS-15.1-arm64-arm-64bit-Mach-O,3.13.3,3.2.6,8,Apple M3,1,Apple M3,9.1922,45.4722,16.0,machine,9.72,0,78.78,5.925759887695312,N,1.0,0.0
2026-05-07T18:02:57,mnist_optuna,3c0860e3-86e8-4b1e-9e61-fa671bd64c3e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,11.306952000129968,2.8859665155487644e-06,2.552382388742423e-07,0.4711999999999999,0.2508,3.0,1.0917806911633035e-06,6.836572120653776e-07,6.950928715911384e-06,8.726366619140066e-06,0.0,Italy,ITA,lombardy,,,macOS-15.1-arm64-arm-64bit-Mach-O,3.13.3,3.2.6,8,Apple M3,1,Apple M3,9.1922,45.4722,16.0,machine,21.85,0,79.4,6.113683700561523,N,1.0,0.0
