timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-05-22T11:59:24,dncnn_optuna,59dbd5b3-5e17-420d-ab61-e02502ed5481,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,34.393202625215054,2.145881413838503e-05,6.239260231803102e-07,2.413933333333333,0.3408454545454545,3.0,2.640355770174319e-05,4.660701856806459e-06,3.382127475885984e-05,6.488553431740949e-05,0.0,Italy,ITA,lombardy,,,macOS-15.1-arm64-arm-64bit-Mach-O,3.13.3,3.2.6,8,Apple M3,1,Apple M3,9.1922,45.4722,16.0,machine,11.870967741935484,0,80.78387096774195,6.5556999944871475,N,1.0,0.0
2026-05-22T11:59:59,dncnn_optuna,9498c588-bf73-4b4d-8dbc-73602dd87eea,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,33.79122133273631,1.9585795395907124e-05,5.796119413101167e-07,1.8770750000000005,0.3845166666666667,3.0,2.0676044513475395e-05,5.19745910384308e-06,3.334853871453864e-05,5.922204233185712e-05,0.0,Italy,ITA,lombardy,,,macOS-15.1-arm64-arm-64bit-Mach-O,3.13.3,3.2.6,8,Apple M3,1,Apple M3,9.1922,45.4722,16.0,machine,16.076666666666668,0,80.33333333333333,6.788645426432292,N,1.0,0.0
2026-05-22T12:00:13,dncnn_optuna,88c511c3-1e3c-439d-bfe3-23282e3c74de,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,13.79549179179594,3.310667642155615e-06,2.399818500217905e-07,0.332,0.0,3.0,9.974610844037186e-07,0.0,9.0130845833725e-06,1.0010545667776217e-05,0.0,Italy,ITA,lombardy,,,macOS-15.1-arm64-arm-64bit-Mach-O,3.13.3,3.2.6,8,Apple M3,1,Apple M3,9.1922,45.4722,16.0,machine,14.44,0,79.22999999999999,6.91646728515625,N,1.0,0.0
2026-05-22T12:00:52,dncnn_optuna,6930794e-f0a7-4945-8cf0-1a75558d7ba0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,38.09909887518734,1.8370686944343276e-05,4.821816653597412e-07,1.272066666666667,1.3328,3.0,1.3444885589506774e-05,1.7707417907924122e-05,2.4395586077201492e-05,5.554788957463239e-05,0.0,Italy,ITA,lombardy,,,macOS-15.1-arm64-arm-64bit-Mach-O,3.13.3,3.2.6,8,Apple M3,1,Apple M3,9.1922,45.4722,16.0,machine,9.352941176470589,0,78.95294117647059,6.767630184397978,N,1.0,0.0
2026-05-22T12:01:09,dncnn_optuna,da98dd35-883a-4bc4-bdad-9cfbc07a86ec,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,16.196003958117217,3.736322125126603e-06,2.3069407335221161e-07,0.0802,0.0,3.0,2.9416177791429474e-07,0.0,1.1003445625149956e-05,1.129760740306425e-05,0.0,Italy,ITA,lombardy,,,macOS-15.1-arm64-arm-64bit-Mach-O,3.13.3,3.2.6,8,Apple M3,1,Apple M3,9.1922,45.4722,16.0,machine,10.830769230769231,0,80.10769230769232,6.566592876727764,N,1.0,0.0
2026-05-22T12:01:47,dncnn_optuna,791771f6-54ed-46fd-bebb-2953bcd1b0f8,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,38.07045704172924,1.7369698299949385e-05,4.562513731030432e-07,0.8063333333333335,1.4764666666666668,3.0,8.558527404920897e-06,1.958631937130292e-05,2.437632927088998e-05,5.252117604711381e-05,0.0,Italy,ITA,lombardy,,,macOS-15.1-arm64-arm-64bit-Mach-O,3.13.3,3.2.6,8,Apple M3,1,Apple M3,9.1922,45.4722,16.0,machine,6.797058823529412,0,79.22058823529412,6.676058600930607,N,1.0,0.0
2026-05-22T12:02:25,dncnn_optuna,1bbf253a-c16e-44e6-a06e-674543d8f88c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,37.03851108299568,2.1822753954053787e-05,5.89190907408602e-07,0.8299,2.573266666666667,3.0,8.861392302774655e-06,3.3595723502690314e-05,2.3528872117943444e-05,6.598598792340842e-05,0.0,Italy,ITA,lombardy,,,macOS-15.1-arm64-arm-64bit-Mach-O,3.13.3,3.2.6,8,Apple M3,1,Apple M3,9.1922,45.4722,16.0,machine,6.0,0,78.63333333333334,6.818820375384706,N,1.0,0.0
2026-05-22T12:02:45,dncnn_optuna,1fc2a5f9-1af0-409b-9130-5aad8a0aca7a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,19.70977683318779,1.2185607033447388e-05,6.182519029301729e-07,1.2401000000000002,0.00045,3.0,1.0398328903129896e-05,5.944099999032915e-11,2.644752579857595e-05,3.684591414270583e-05,0.0,Italy,ITA,lombardy,,,macOS-15.1-arm64-arm-64bit-Mach-O,3.13.3,3.2.6,8,Apple M3,1,Apple M3,9.1922,45.4722,16.0,machine,7.13125,0,78.7,6.799656867980957,N,1.0,0.0
2026-05-22T12:04:07,dncnn_optuna,e749edc5-e54e-4763-95e3-aacc11645495,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,80.65191916702315,6.187917038565983e-05,7.672374200732089e-07,0.8985787878787881,4.3293388888888895,3.0,1.909698185885145e-05,0.0001029417209728,6.506683840183541e-05,0.0001871055412334,0.0,Italy,ITA,lombardy,,,macOS-15.1-arm64-arm-64bit-Mach-O,3.13.3,3.2.6,8,Apple M3,1,Apple M3,9.1922,45.4722,16.0,machine,5.409090909090909,0,78.84805194805195,6.797491692877435,N,1.0,0.0
2026-05-22T12:04:43,dncnn_optuna,d24a0e54-dbd5-48ee-b4f6-d128441eb865,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,35.706677792128175,2.273137605921929e-05,6.366141423616454e-07,1.5693939393939396,1.1866666666666663,3.0,1.764262719828635e-05,1.617800772827765e-05,3.4912775590006885e-05,6.873341051657089e-05,0.0,Italy,ITA,lombardy,,,macOS-15.1-arm64-arm-64bit-Mach-O,3.13.3,3.2.6,8,Apple M3,1,Apple M3,9.1922,45.4722,16.0,machine,7.684375,0,78.95,6.785853385925293,N,1.0,0.0
2026-05-22T12:06:05,dncnn_optuna,04d7cf06-1128-4dbb-842c-816a594a2b43,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,81.62217850005254,5.844958280642929e-05,7.160992744930432e-07,0.7879833333333331,4.5178,3.0,1.6210841839165468e-05,0.0001072767360094,5.324783663265407e-05,0.0001767354144813,0.0,Italy,ITA,lombardy,,,macOS-15.1-arm64-arm-64bit-Mach-O,3.13.3,3.2.6,8,Apple M3,1,Apple M3,9.1922,45.4722,16.0,machine,7.242307692307692,0,79.1423076923077,6.75045404678736,N,1.0,0.0
2026-05-22T12:07:03,dncnn_optuna,131d1e5b-f648-48a0-bf9c-c23fac1df8ec,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,56.57427004119381,2.2748037009927383e-05,4.020915690713057e-07,1.41765,0.7067249999999999,3.0,2.006644635394185e-05,1.1438660719502068e-05,3.72786815619717e-05,6.878378863541562e-05,0.0,Italy,ITA,lombardy,,,macOS-15.1-arm64-arm-64bit-Mach-O,3.13.3,3.2.6,8,Apple M3,1,Apple M3,9.1922,45.4722,16.0,machine,8.779245283018868,0,80.02075471698114,6.5663446390403895,N,1.0,0.0
2026-05-22T12:07:33,dncnn_optuna,6ed21953-458b-4818-ab00-81ca572db453,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,29.69910754216835,1.0798912620062926e-05,3.636106776855185e-07,1.1321,0.3811,3.0,9.343370857824752e-06,3.4871562876706788e-06,1.9822405625212317e-05,3.265293277070775e-05,0.0,Italy,ITA,lombardy,,,macOS-15.1-arm64-arm-64bit-Mach-O,3.13.3,3.2.6,8,Apple M3,1,Apple M3,9.1922,45.4722,16.0,machine,10.223076923076924,0,79.98461538461538,6.567486102764423,N,1.0,0.0
2026-05-22T12:07:51,dncnn_optuna,0811edc3-4b1e-4dcd-a486-0178a4db7a14,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,17.876221832819283,4.278980511779151e-06,2.393671633635298e-07,0.1317999999999999,0.0,3.0,5.445120489807385e-07,0.0,1.239394461736083e-05,1.2938456666341568e-05,0.0,Italy,ITA,lombardy,,,macOS-15.1-arm64-arm-64bit-Mach-O,3.13.3,3.2.6,8,Apple M3,1,Apple M3,9.1922,45.4722,16.0,machine,8.192857142857143,0,79.86428571428571,6.553031921386719,N,1.0,0.0
2026-05-22T12:08:26,dncnn_optuna,92f6aab3-e691-4039-bc2f-38a23cc87804,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,33.76558166695759,2.6838169908005088e-05,7.948380742473173e-07,1.563707407407407,2.2717727272727273,3.0,1.6706177680826038e-05,3.119942682339855e-05,3.3245617709277816e-05,8.11512222135024e-05,0.0,Italy,ITA,lombardy,,,macOS-15.1-arm64-arm-64bit-Mach-O,3.13.3,3.2.6,8,Apple M3,1,Apple M3,9.1922,45.4722,16.0,machine,5.36,0,80.08666666666666,6.583586629231771,N,1.0,0.0
2026-05-22T12:10:09,dncnn_optuna,b3105995-6c4f-47e3-9660-ab5afbd3e6f8,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,102.70922399964184,8.031407560357535e-05,7.819558212595922e-07,1.1458714285714289,5.375871428571429,3.0,2.7364979012117164e-05,0.0001471425287167,6.834010142328528e-05,0.0002428476091521,0.0,Italy,ITA,lombardy,,,macOS-15.1-arm64-arm-64bit-Mach-O,3.13.3,3.2.6,8,Apple M3,1,Apple M3,9.1922,45.4722,16.0,machine,5.671428571428571,0,79.91020408163266,6.611227230149872,N,1.0,0.0
2026-05-22T12:10:53,dncnn_optuna,9f24884e-74ee-4209-8f1f-7b1463d79c85,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,42.8109782920219,1.5710653209244273e-05,3.669772062221726e-07,1.3172666666666668,0.3774666666666666,3.0,1.451353305079973e-05,4.735751154476867e-06,2.825539715238847e-05,4.7504681357665063e-05,0.0,Italy,ITA,lombardy,,,macOS-15.1-arm64-arm-64bit-Mach-O,3.13.3,3.2.6,8,Apple M3,1,Apple M3,9.1922,45.4722,16.0,machine,10.371794871794872,0,79.92820512820512,6.584178044245793,N,1.0,0.0
2026-05-22T12:11:11,dncnn_optuna,d92bad46-3409-4af5-9b3a-29fd36b76b48,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,17.544878791086376,4.176832251290311e-06,2.3806560883238125e-07,0.05970000000000002,0.058800000000000005,3.0,2.413150628728327e-07,2.6200215814759336e-07,1.2126271284262961e-05,1.2629588505283387e-05,0.0,Italy,ITA,lombardy,,,macOS-15.1-arm64-arm-64bit-Mach-O,3.13.3,3.2.6,8,Apple M3,1,Apple M3,9.1922,45.4722,16.0,machine,10.071428571428571,0,80.13571428571429,6.559238978794643,N,1.0,0.0
